district,zone,variable,skill_vs_naive,skill_vs_clim,seasonal_naive_R2,seasonal_naive_RMSE,climatology_R2,climatology_RMSE
Jhalokati,4. Coastal Humid Heat Zone (Coastal Belt),humidity,0.18089589476871915,-0.004655268283884961,0.7192621025651368,2.583785519575371,0.8133856157498309,2.106582618868323
Jhalokati,4. Coastal Humid Heat Zone (Coastal Belt),solar_radiation,0.0907841342165594,-0.02962805761420917,0.6976672549839077,18.763534794785585,0.7642463306628506,16.569190599884497
Jhalokati,4. Coastal Humid Heat Zone (Coastal Belt),uv,0.053768188296435815,-0.0720334976752437,0.764753272541167,0.4710142511179825,0.8167255317463229,0.4157413636234908
Jhalokati,4. Coastal Humid Heat Zone (Coastal Belt),tmax,0.06288651354103525,-0.03029020988986275,0.8920906745210917,1.0266779541724815,0.91072616162782,0.9338279136011403
Jhalokati,4. Coastal Humid Heat Zone (Coastal Belt),tmin,0.2221419672401257,-0.0778280433099292,0.9537351651793937,1.0308981510759259,0.9759035680483881,0.7439891852406807
Jhalokati,4. Coastal Humid Heat Zone (Coastal Belt),dew_point,0.23520698482400126,-0.24856630075782649,0.955223035646704,0.9269107397699776,0.9831996141905556,0.56776709337536
Jhenaidah,3. Southwest Hot-Dry Zone (Drought or Saline),temperature,0.10022612478098136,0.02407563966059789,0.9595616213758247,0.9248402403042915,0.9656261501518836,0.8526758023415675
Jhenaidah,3. Southwest Hot-Dry Zone (Drought or Saline),humidity,-0.14618179563348632,0.026392078906299687,0.7500086901838423,3.16346846451403,0.653531522407073,3.7241993276034986
Jhenaidah,3. Southwest Hot-Dry Zone (Drought or Saline),solar_radiation,-0.048000961534124365,-0.1351142100846099,0.7399748843477743,18.329264251072438,0.7783541830246946,16.922602491167076
Jhenaidah,3. Southwest Hot-Dry Zone (Drought or Saline),uv,6.555223458781789e-05,-0.1010625232880964,0.7390105695083006,0.5149389733441148,0.7847505659955927,0.4676439412414813
Jhenaidah,3. Southwest Hot-Dry Zone (Drought or Saline),tmax,0.02618399747120015,0.0030023233115232806,0.9163003358939896,1.1385286420080214,0.9201473677955486,1.1120561630668933
Jhenaidah,3. Southwest Hot-Dry Zone (Drought or Saline),tmin,0.3442990451714193,-0.030457253307754062,0.9429343251576998,1.276727342537781,0.9768939010660934,0.8124076325054094
Jhenaidah,3. Southwest Hot-Dry Zone (Drought or Saline),dew_point,0.2641847969954233,-0.07325015995050821,0.9390999575355217,1.1552964438309152,0.9713744931468773,0.7920657448465801
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),temperature,0.11555535523220328,0.13256140971412,0.9633070878978223,0.9062149269255231,0.9618542624938864,0.9239811879521884
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),humidity,-0.06290850229069189,0.017862517668223443,0.5586241112398469,4.805553742483429,0.48304136310169465,5.200762645748409
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),solar_radiation,0.10761548944836097,0.007535121954864166,0.621269143269725,23.32295271902525,0.6938005234290128,20.971061250834328
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),uv,0.10678761905723522,0.006484020814740643,0.5511906447986887,0.688219579477827,0.6372381094507747,0.6187381603071239
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmax,0.13280571915794026,0.16310303185685338,0.8998153383208799,1.1987752071899591,0.8924302753569625,1.242173222346499
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmin,0.3208332462166573,0.019832700490918898,0.9609958000322076,1.0719464628891926,0.98127319051424,0.7427613630801854
Joypurhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),dew_point,0.056709287460869895,-0.2819007509898124,0.9362495357511478,1.2428653120425508,0.965480407140196,0.9145663616169482
Khagrachhari,6. Hill Tract Zone (Elevated Terrain),temperature,0.036032786013353024,0.0727096427635302,0.9514482453483994,0.7586835074562435,0.9475315821144706,0.7886915045248453
Khagrachhari,6. Hill Tract Zone (Elevated Terrain),humidity,0.20821223210609763,0.0817010728685964,0.6095584583404852,3.902307465221695,0.7097278020535015,3.364698821086028
Khagrachhari,6. Hill Tract Zone (Elevated Terrain),solar_radiation,0.19903237630218873,-0.01650987671617954,0.47853955269140125,26.31435415667087,0.6762363476838849,20.734619702958575
Khagrachhari,6. Hill Tract Zone (Elevated Terrain),uv,0.15024291099188303,-0.029586021393532613,0.47533846167526295,0.7478488077724055,0.642609054199806,0.6172284905837612
Khagrachhari,6. Hill Tract Zone (Elevated Terrain),tmax,0.19161720031333696,0.021486676073960154,0.7627772825576735,1.2675596797331543,0.8380962463045354,1.047173725301329
Khagrachhari,6. Hill Tract Zone (Elevated Terrain),tmin,0.2089823309670673,-0.22939062837155766,0.94113313958292,1.0809152787705842,0.9756295557214301,0.695485279050604
Khagrachhari,6. Hill Tract Zone (Elevated Terrain),dew_point,0.3001477696455841,-0.11624721045052233,0.9425326331021784,0.9666740829144036,0.9774101562266547,0.6060745385248532
Khulna,3. Southwest Hot-Dry Zone (Drought or Saline),temperature,0.027329029216315526,-0.04426398527504927,0.9573155737066056,0.8597284580231319,0.9629676939203187,0.8007868945661897
Khulna,3. Southwest Hot-Dry Zone (Drought or Saline),humidity,0.010904150349253183,-0.022839361811920034,0.7482790159335161,2.485259371164727,0.7646136282284395,2.4032705633953335
Khulna,3. Southwest Hot-Dry Zone (Drought or Saline),solar_radiation,-0.070316431597097,-0.1394206020180524,0.7732491829351156,16.515767489104103,0.7999193402342448,15.514110674071508
Khulna,3. Southwest Hot-Dry Zone (Drought or Saline),uv,-0.08669783392666752,-0.14790018965401863,0.8228300009789695,0.40899257870182987,0.8412186353072952,0.387186406425562
Khulna,3. Southwest Hot-Dry Zone (Drought or Saline),tmax,0.007839268513366582,-0.1447498037991286,0.8850053856498321,1.211143290697033,0.9136185650917225,1.0497043190093895
Khulna,3. Southwest Hot-Dry Zone (Drought or Saline),tmin,0.20336557814267409,0.007559021808298039,0.9566125040626984,0.9915398860324447,0.9720441085376257,0.7959111133209956
Khulna,3. Southwest Hot-Dry Zone (Drought or Saline),dew_point,0.26011426532723825,-0.05444164674978014,0.9563721265182885,0.9129333330771622,0.9785193088101053,0.6405914940225592
Kishoreganj,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,-0.05044731918520551,-0.17808768782703654,0.941564032308319,0.9477991868469117,0.95354060393888,0.8451095153923968
Kishoreganj,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,0.01452104091466444,-0.1123523587938422,0.5293887315629806,4.514899256214119,0.6306209382051875,3.9999359773135192
Kishoreganj,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,0.17346867196198523,0.014608992816140032,0.4760106036219026,25.09711766141051,0.6313417577242357,21.051089201529006
Kishoreganj,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,0.19047708714420364,0.04816509950586645,0.4819970593675036,0.7199250947005091,0.6253141720589406,0.6122867100138792
Kishoreganj,2. Central Urban Heat Zone (Urban Heat-Island Region),tmax,0.005559086004649716,-0.023444162741319552,0.8915233028621955,1.1261162696601141,0.8975843996986824,1.094203409657716
Kishoreganj,2. Central Urban Heat Zone (Urban Heat-Island Region),tmin,0.23719258854776015,-0.1131253767143543,0.9450388508184894,1.1054862100501717,0.9741894389355611,0.7575724100133564
Kishoreganj,2. Central Urban Heat Zone (Urban Heat-Island Region),dew_point,0.24675736412170524,-0.01754812716257015,0.9188763491716329,1.2238060334901966,0.9555463569996036,0.9059255851027083
Kurigram,1. Northwest Extreme Heat Zone (Dry Hot Plains),temperature,0.14083297541788886,0.060357254552888207,0.9537296053580788,0.9509574246202116,0.9613158664713011,0.869512657841513
Kurigram,1. Northwest Extreme Heat Zone (Dry Hot Plains),humidity,0.10893475501289407,0.023824585191995373,0.5153202748790019,3.3558909851740983,0.596151818850621,3.0632996667328665
Kurigram,1. Northwest Extreme Heat Zone (Dry Hot Plains),solar_radiation,0.17316644440531703,0.010430512887860233,0.4555696272488632,28.577646528187746,0.6199104396298463,23.878017054048318
Kurigram,1. Northwest Extreme Heat Zone (Dry Hot Plains),uv,0.16126805474279415,0.03537349366455167,0.4592304645721975,0.814740209187213,0.5911724035606036,0.7084074883312608
Kurigram,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmax,0.04275370666164935,-0.030088762410942715,0.8118947312514563,1.438572388436423,0.8375577306093114,1.336844101965164
Kurigram,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmin,0.2219655027120785,-0.2444990450093052,0.9308728655332842,1.4382349863726245,0.9729817555760314,0.8991541127265057
Kurigram,1. Northwest Extreme Heat Zone (Dry Hot Plains),dew_point,0.30654175011708995,-0.12791152510227644,0.9581199738166478,0.9290410237763783,0.9841693949416227,0.571189448887824
Kushtia,3. Southwest Hot-Dry Zone (Drought or Saline),temperature,0.10657022805229299,0.027616537286295317,0.9615648921552948,0.928646881253837,0.967553054710323,0.8532444278958751
Kushtia,3. Southwest Hot-Dry Zone (Drought or Saline),humidity,-0.19749719195206739,-0.01252694628453721,0.7407177516894502,3.420952978522624,0.6373325225397449,4.045898828286289
Kushtia,3. Southwest Hot-Dry Zone (Drought or Saline),solar_radiation,0.04496496119005433,-0.061878141618725735,0.7372690008038232,18.641831280313166,0.7874796285616934,16.766144214196324
Kushtia,3. Southwest Hot-Dry Zone (Drought or Saline),uv,0.12765359831599632,-0.02451360286907267,0.7155817350010092,0.5206090081676377,0.7937946292005775,0.44328488532265475
Kushtia,3. Southwest Hot-Dry Zone (Drought or Saline),tmax,-0.07734091313449376,-0.06904540600963638,0.9011649529653747,1.2969733647833976,0.8996251345745245,1.3070375320562087
Kushtia,3. Southwest Hot-Dry Zone (Drought or Saline),tmin,0.29673245354731304,-0.20629006477195344,0.9356245749190913,1.3929414195397631,0.9781194738470156,0.8120853541616836
Kushtia,3. Southwest Hot-Dry Zone (Drought or Saline),dew_point,0.18787142494622477,-0.176106117641317,0.9309351586324653,1.2490397625718554,0.9670683429692117,0.8624909498790208
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),temperature,0.02302858452689238,-0.02505950578641003,0.9600632061875346,0.7661862405443354,0.963722382642529,0.7302425388137328
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),humidity,0.30173066181439456,0.05268019444939931,0.6578115588398579,2.9971748193322707,0.8140834527896417,2.2092172730467823
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),solar_radiation,0.13138835881659694,-0.007381413754660837,0.6144075809461574,21.328736978721775,0.7133236210505276,18.39064030614387
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),uv,0.03415178989024936,-0.21935945911072374,0.6368095702386756,0.5882065052382416,0.7721292133954304,0.46591527708621266
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),tmax,0.08844542527630683,-0.06479493951837911,0.8686453010487122,1.084341943795541,0.9037326523375483,0.9282884645175815
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),tmin,0.2090469872151549,-0.08872178368725292,0.9442588421676642,1.0720721021126491,0.9705799416621176,0.7788570705517979
Lakshmipur,4. Coastal Humid Heat Zone (Coastal Belt),dew_point,0.25506648879172333,-0.15594268320597204,0.9500525128640975,0.9556778933258491,0.9792567851166336,0.6158752497008544
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),temperature,0.09147985982835971,0.011663092650846307,0.945428884068624,1.0427884770231595,0.9538871540599815,0.9585742738834728
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),humidity,0.18762142816301886,0.04893768787443076,0.47206471628147995,4.581716911432501,0.6148058676088818,3.9136117514237596
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),solar_radiation,0.1820765594117113,-0.017784540555035866,0.4111145642390879,29.33938479716238,0.6196841521315214,23.578045845491154
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),uv,0.21030566638678183,0.02593684168068522,0.41009185577905205,0.8421801960491263,0.6122710753600937,0.6827739279748474
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmax,0.08296156581274172,-0.06650756233345922,0.7386992364758405,1.6469319570061882,0.8068085616452214,1.4161173876362017
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmin,0.2574581620832347,-0.05908933327433519,0.948348754045506,1.232663834721312,0.9746103057218328,0.8642372655550106
Lalmonirhat,1. Northwest Extreme Heat Zone (Dry Hot Plains),dew_point,0.31105101113105127,-0.08306338463291851,0.9532203384030715,1.0475226629525924,0.9810711834438609,0.6663411298897327
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,-0.12002363549710338,-0.36505565351050295,0.9331729066812043,1.0093975061519598,0.9550110113070456,0.8282073053905191
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,-0.2093908255945578,-0.4771192572036509,0.4663274475768199,5.007999257750185,0.6422521056174182,4.100297472509627
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,0.07195543190166087,-0.04550301252500111,0.6895831486850216,19.019397492368974,0.7554135584761157,16.88263765846788
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,0.06361933826066157,-0.13660240074862662,0.7052814519948467,0.5094264217446964,0.7999699687371472,0.41968682239859195
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),tmax,0.02557822574669133,-0.0800037547209409,0.8873590437143087,1.1502788704546394,0.9083062449697903,1.0378267417450937
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),tmin,0.03255040293427769,-0.7834925949263081,0.9130061879046819,1.407498679265902,0.9744022120342499,0.7634929542180671
Madaripur,2. Central Urban Heat Zone (Urban Heat-Island Region),dew_point,0.04652789109932043,-0.268057449424705,0.9188175724652384,1.2421455767086917,0.9541013236684411,0.933988568990629
Magura,3. Southwest Hot-Dry Zone (Drought or Saline),temperature,0.044897432279934146,-0.015217540165050503,0.9595091161454867,0.9032083543660853,0.9641623885131182,0.8497258807220919
Magura,3. Southwest Hot-Dry Zone (Drought or Saline),humidity,-0.11379289791195135,0.04065613504607102,0.7605910975714469,2.9817740865624933,0.6772988009718874,3.4618231502952184
Magura,3. Southwest Hot-Dry Zone (Drought or Saline),solar_radiation,-0.04501339377724256,-0.1242520409849337,0.7188641363778709,18.699618376023572,0.7570971586771511,17.38164659620979
Magura,3. Southwest Hot-Dry Zone (Drought or Saline),uv,0.06862937933847923,-0.06893424796565983,0.7197429201461869,0.5184429689867132,0.7872352499112898,0.45172334100223244
Magura,3. Southwest Hot-Dry Zone (Drought or Saline),tmax,-0.008342996873720976,-0.12740926922518336,0.8820852076146066,1.2929162315395937,0.9056761191187295,1.1563706838363028
Magura,3. Southwest Hot-Dry Zone (Drought or Saline),tmin,0.29453596158965933,-0.01673702313084169,0.9476829021169135,1.1720887189168105,0.9748130181603076,0.8132549737159007
Magura,3. Southwest Hot-Dry Zone (Drought or Saline),dew_point,0.28953858361327023,-0.05669140899764602,0.9441702984587006,1.091592392575228,0.9747622898861177,0.7339269258199328
Manikganj,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,-0.09299281704642337,-0.24864843895330035,0.9325911140304174,0.9994790604145106,0.9483498712492062,0.8748847151381616
Manikganj,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,-0.026166989799176754,-0.20130072402100718,0.5008576908598136,5.238652881877815,0.635785706049931,4.474926678147356
Manikganj,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,-0.006974790851678181,-0.09622104738910853,0.6679132072654206,19.90965286469075,0.7197842589743433,18.288755335524197
Manikganj,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,0.09746599582010906,-0.07152713831275315,0.6309335422859405,0.5936041582954604,0.7381664018148342,0.4999854121546884
Manikganj,2. Central Urban Heat Zone (Urban Heat-Island Region),tmax,0.003686978874649083,-0.03079333746647661,0.8882208081606089,1.1391790420706127,0.8955738246054429,1.1010731945528967
Manikganj,2. Central Urban Heat Zone (Urban Heat-Island Region),tmin,0.047601701573956046,-0.4320622988296847,0.9325759745495624,1.161669882511539,0.970178596665967,0.772572827551515
Manikganj,2. Central Urban Heat Zone (Urban Heat-Island Region),dew_point,0.13346853413907078,-0.20148731947975085,0.895045776752483,1.4178498099527141,0.9454078484407371,1.0225754814632246
Meherpur,3. Southwest Hot-Dry Zone (Drought or Saline),temperature,0.13601978838749618,0.0276033087344959,0.962075980022676,0.9181901163778148,0.9700611569822838,0.8158173492098104
Meherpur,3. Southwest Hot-Dry Zone (Drought or Saline),humidity,-0.042991028999489034,0.004915853063395037,0.7105823977460393,3.76301286990857,0.6820444044148688,3.9441776631723395
Meherpur,3. Southwest Hot-Dry Zone (Drought or Saline),solar_radiation,-0.008905094891878962,-0.12182296156614858,0.7648458065020244,18.033350021657977,0.8098025419350113,16.218190693315115
Meherpur,3. Southwest Hot-Dry Zone (Drought or Saline),uv,0.0763351076876353,-0.1101775822126434,0.7308320640029333,0.5140020281277644,0.8136766469448481,0.42764836505952075
Meherpur,3. Southwest Hot-Dry Zone (Drought or Saline),tmax,0.03497683567901422,-0.016589594663694918,0.9143734854344625,1.2139680376746964,0.922839963832183,1.1523896007305954
Meherpur,3. Southwest Hot-Dry Zone (Drought or Saline),tmin,0.305740473633326,-0.19360048079621262,0.9380533378896582,1.3693641784948978,0.9790422992262923,0.7964927471805137
Meherpur,3. Southwest Hot-Dry Zone (Drought or Saline),dew_point,0.211236426340502,-0.1783040422944262,0.9230209547157385,1.3371617723535723,0.9655053710757522,0.8951038613673277
Moulvibazar,5. Haor or Wetland Humid Zone (Haor Basin),temperature,0.11142216384343795,0.06423169322002675,0.9488270360334878,0.893645740866027,0.9538581651077929,0.8485794966082051
Moulvibazar,5. Haor or Wetland Humid Zone (Haor Basin),humidity,0.3278437616194443,0.06561709842380159,0.3618451517676071,3.805316693133076,0.6697698093391977,2.7373867287044735
Moulvibazar,5. Haor or Wetland Humid Zone (Haor Basin),solar_radiation,0.2728143516035654,0.014126491154715315,0.2850661411217761,27.853242327933156,0.6110318244159048,20.544702642334283
Moulvibazar,5. Haor or Wetland Humid Zone (Haor Basin),uv,0.19225491059386302,0.005720907358653382,0.4050929319806892,0.7846863342316949,0.6073720910863717,0.6374734598069098
Moulvibazar,5. Haor or Wetland Humid Zone (Haor Basin),tmax,0.12340378859658618,-0.02462110238060289,0.8017836125969374,1.296141679754993,0.8549184645698055,1.1088907726724104
Moulvibazar,5. Haor or Wetland Humid Zone (Haor Basin),tmin,0.33475063525569393,0.11773476149950457,0.9522682016121217,1.0670075512478256,0.9728619650086588,0.8045495443653876
Moulvibazar,5. Haor or Wetland Humid Zone (Haor Basin),dew_point,0.38155924171810685,0.10717514552447205,0.9509300521008452,0.9593882967698247,0.976456053537942,0.6645478368650939
Munshiganj,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,-0.09607153127625612,-0.25475540854623646,0.93171843793208,0.990153586979693,0.9478969567184553,0.8649328394104455
Munshiganj,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,-0.023957540619977014,-0.20650797998322434,0.48553198375920537,5.364864369941047,0.6294371480650723,4.553134680535606
Munshiganj,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,0.07171089636835493,-0.03801281797941103,0.6504368241635362,20.165513452017226,0.7204324575637269,18.033906790365137
Munshiganj,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,0.07556240747396525,-0.13049934797350504,0.6209473107049501,0.5793902533185807,0.7465372482264154,0.4737819016623006
Munshiganj,2. Central Urban Heat Zone (Urban Heat-Island Region),tmax,0.0035543580398113006,-0.061523881994629104,0.8800774653317619,1.1669222109980688,0.8943307841341357,1.0953823756378347
Munshiganj,2. Central Urban Heat Zone (Urban Heat-Island Region),tmin,0.016773889751756532,-0.36129616076659943,0.9414186142935099,1.0511597410842932,0.9694394471076359,0.7592232559400155
Munshiganj,2. Central Urban Heat Zone (Urban Heat-Island Region),dew_point,0.12814936380358377,-0.19208521303445858,0.8962048280992391,1.402878534189375,0.9444803488929957,1.0260177117925104
Mymensingh,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,0.13368345412056737,0.11653104882094234,0.9518917674863319,0.9311592565495631,0.9537416607110357,0.9130809517653143
Mymensingh,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,0.1437121614050353,0.19773943383260517,0.6436642725330083,2.729963932819418,0.5940542218543159,2.9138100687705895
Mymensingh,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,0.1708741883696132,0.01828072842215367,0.4553545483678826,26.88232411478388,0.6115097541301658,22.703872120548354
Mymensingh,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,0.1894697967855692,0.03271683678128334,0.46914623804937006,0.7645076572037469,0.6272599593454198,0.6406154581357353
Mymensingh,2. Central Urban Heat Zone (Urban Heat-Island Region),tmax,0.04596947361030468,0.07250644547486385,0.8521638132450604,1.2375276217644142,0.8435831650463478,1.2729351300108633
Mymensingh,2. Central Urban Heat Zone (Urban Heat-Island Region),tmin,0.32632404644522095,0.0949044463399823,0.9519774175867142,1.097923792483438,0.9733952771414008,0.8172008522644818
Mymensingh,2. Central Urban Heat Zone (Urban Heat-Island Region),dew_point,0.35027744786645876,0.0321841499481168,0.9656015849437034,0.8352288564738276,0.9844972460257012,0.5607130986898622
Naogaon,1. Northwest Extreme Heat Zone (Dry Hot Plains),temperature,0.10921160611312253,0.10277465876129621,0.9635807735842444,0.9120646515842885,0.9641014626547235,0.9055212428397199
Naogaon,1. Northwest Extreme Heat Zone (Dry Hot Plains),humidity,-0.12486671551060824,0.0006136883858056663,0.6111533727409579,4.477592962168745,0.5073781446274199,5.039788148201644
Naogaon,1. Northwest Extreme Heat Zone (Dry Hot Plains),solar_radiation,0.10589543143074975,0.023328281093319858,0.675951563477821,21.413532079878255,0.7284252840616068,19.603246916226844
Naogaon,1. Northwest Extreme Heat Zone (Dry Hot Plains),uv,0.10744289316706912,0.023430964237028173,0.6219088939723316,0.6310851674612965,0.6841633051374676,0.5767944001975781
Naogaon,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmax,0.026188641129845758,0.06998370756837158,0.9099148503702945,1.1861872243513871,0.9012307484787003,1.2420455450300205
Naogaon,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmin,0.3415360566115657,-0.010859588733973968,0.9528851080646492,1.1898286074924387,0.980008723480379,0.7750425930341768
Naogaon,1. Northwest Extreme Heat Zone (Dry Hot Plains),dew_point,0.10351214724523095,-0.20860089886931976,0.9331164608842014,1.279039623048217,0.963200472842538,0.9487362505914754
Narail,3. Southwest Hot-Dry Zone (Drought or Saline),temperature,0.0001373364156135315,-0.04642650146020788,0.9630013648270928,0.8458292589373692,0.9662208321183982,0.8081915878454893
Narail,3. Southwest Hot-Dry Zone (Drought or Saline),humidity,-0.0701011463241088,-0.018730750518371364,0.755090572035474,2.854582577112307,0.729768276371777,2.998527419036244
Narail,3. Southwest Hot-Dry Zone (Drought or Saline),solar_radiation,-0.058641835898585404,-0.13706340787070181,0.7405463945619342,17.860930372843978,0.7751005215941722,16.629088571386397
Narail,3. Southwest Hot-Dry Zone (Drought or Saline),uv,-0.036883385214476316,-0.06084645553496282,0.7996105137565047,0.44719489406811613,0.8085613145335414,0.4370933731198156
Narail,3. Southwest Hot-Dry Zone (Drought or Saline),tmax,0.013432073436918879,-0.12596414755332597,0.8880092079550149,1.2210840525150664,0.9140220320203339,1.0699118302005965
Narail,3. Southwest Hot-Dry Zone (Drought or Saline),tmin,0.21235315387332232,-0.026752103654486215,0.9576833598184707,1.038225641657642,0.9750974940389092,0.7964484799289702
Narail,3. Southwest Hot-Dry Zone (Drought or Saline),dew_point,0.29383033087893884,-0.05105252350754541,0.9475606337867417,1.0508235329054576,0.9763284489293299,0.7060158174208925
Narayanganj,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,-0.08891700651180479,-0.22883306541981163,0.9320415318446432,0.9874058196329695,0.9466361242333395,0.8749788881696001
Narayanganj,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,0.012549570892080308,-0.15676174668338638,0.48202749755825847,5.460651630563003,0.6225586524941487,4.66139445851174
Narayanganj,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,-0.0022848547374092476,-0.12001784246432767,0.6287011452167286,20.792608071510397,0.7026581337104518,18.606950148858395
Narayanganj,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,0.09513023182270997,-0.08693759922556121,0.5307209828508892,0.6609525951472494,0.6747674014189498,0.5502395187848839
Narayanganj,2. Central Urban Heat Zone (Urban Heat-Island Region),tmax,0.00679475027976828,-0.04479753123897656,0.8820120670642682,1.1626105530485604,0.8933768939096546,1.1052006442804805
Narayanganj,2. Central Urban Heat Zone (Urban Heat-Island Region),tmin,-0.00023468337950971474,-0.3276546478674913,0.9448929855426329,1.0201553203470848,0.9687218929344428,0.7685693982876266
Narayanganj,2. Central Urban Heat Zone (Urban Heat-Island Region),dew_point,0.14682470850392682,-0.17603392581809274,0.8890986667305838,1.4562407201174588,0.9416321621580758,1.056456428338481
Narsingdi,2. Central Urban Heat Zone (Urban Heat-Island Region),temperature,-0.06498230167625496,-0.17745633044414033,0.9379388781616115,0.9554960399820203,0.9492291090177084,0.864224299103103
Narsingdi,2. Central Urban Heat Zone (Urban Heat-Island Region),humidity,0.04913240338245872,-0.10709431210243281,0.4973621017247227,5.108745993511007,0.6292116438731324,4.38782944820138
Narsingdi,2. Central Urban Heat Zone (Urban Heat-Island Region),solar_radiation,0.05856725368666815,-0.07358506381449192,0.5673737279281803,22.206913837843192,0.6673262231629895,19.47336693305256
Narsingdi,2. Central Urban Heat Zone (Urban Heat-Island Region),uv,0.10459790150408355,-0.07558178583395248,0.4962614329866549,0.6782459232895429,0.6508962291963062,0.5646272845155005
Narsingdi,2. Central Urban Heat Zone (Urban Heat-Island Region),tmax,0.01478786781592445,-0.017487990969186518,0.8863419901391643,1.146996908788138,0.8934383428685109,1.1106128820639092
Narsingdi,2. Central Urban Heat Zone (Urban Heat-Island Region),tmin,0.12847536692771533,-0.09163289962157317,0.9532139957003343,0.9705266368025881,0.9701790099510275,0.7748372839619192
Narsingdi,2. Central Urban Heat Zone (Urban Heat-Island Region),dew_point,0.21172351217609875,-0.09393345939495235,0.9009974562418724,1.3607845680806672,0.948593067809342,0.9805664785176992
Natore,1. Northwest Extreme Heat Zone (Dry Hot Plains),temperature,0.1491543280295543,0.07129929545192826,0.961670073217117,0.93920400250093,0.9678272615954489,0.8604684552426456
Natore,1. Northwest Extreme Heat Zone (Dry Hot Plains),humidity,-0.15497640154030323,0.00198448224302894,0.6722901000828431,3.818692040274795,0.5611044323716492,4.419269152427339
Natore,1. Northwest Extreme Heat Zone (Dry Hot Plains),solar_radiation,0.08987331195446713,0.0011495923517063078,0.7060612507481028,20.090026485277374,0.7559607741681891,18.30551314569889
Natore,1. Northwest Extreme Heat Zone (Dry Hot Plains),uv,0.12420197050065518,0.004561567641087061,0.6359562790791449,0.6140969877002639,0.7182054017911168,0.540289498844121
Natore,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmax,0.03149378446531803,0.030943000584998104,0.9112411833883807,1.2111347650647113,0.9113420505871119,1.210446391206522
Natore,1. Northwest Extreme Heat Zone (Dry Hot Plains),tmin,0.3257783321370945,-0.07811666468868883,0.9456481016816538,1.2782380548696244,0.9787436540300688,0.7993715536610201
Natore,1. Northwest Extreme Heat Zone (Dry Hot Plains),dew_point,0.12152485153504744,-0.21574849272225838,0.9342680911564386,1.2559730257243353,0.9656799647814198,0.9075405783729176
Nawabganj,1. Northwest Extreme Heat Zone (Dry Hot Plains),temperature,-0.09508585015583937,-0.24422265955621314,0.9330906698794921,0.9883137390611552,0.9481693322668779,0.8698510534653902
